id,view_count,score,answer_count,comment_count,first_response_time(minutes)
67094051,43,0,1,4,856.6222666666666
67094117,14,0,1,0,25.468383333333332
67094220,23,-2,1,5,21.079166666666666
67094224,18,0,1,1,7.310066666666667
67094232,16,-2,1,2,5.766266666666667
67094241,58,0,1,0,40082.48028333333
67094273,20,0,2,0,2.5081166666666665
67094288,402,1,1,7,1497.6541166666666
67094311,32,-1,2,6,8.27945
67094327,25,0,1,0,12937.053383333334
67094348,22,1,1,0,20.129766666666665
67094414,24,0,1,11,190.08378333333334
67094475,179,0,3,3,4591.082216666667
67094508,40,0,1,3,23.96078333333333
67094591,35,0,1,2,8.423216666666667
67094595,39,1,3,0,8.162383333333333
67094622,56,3,2,7,4.756066666666666
67094627,51,0,1,4,10.557066666666667
67094662,39,-1,1,0,3608.5230666666666
67094696,12,0,1,0,73.32543333333334
67094706,43,1,1,0,7.473616666666667
67094712,34,-3,1,4,2.6628333333333334
67094749,115,2,1,1,772.3033333333333
67094919,380,1,1,3,358.70861666666667
67094963,23,0,1,0,254.08383333333333
67094990,53,0,2,4,11.99195
67095020,44,0,1,2,173.72
67095033,50,0,1,2,338.0957833333333
67095087,17,0,1,0,69.17705
67095127,139,0,1,0,18.172166666666666
67095136,16,0,1,0,13.650283333333334
67095139,32,0,2,0,64.05245
67095265,49,1,1,2,73.39511666666667
67095267,28,0,3,0,14.89445
67095294,44,-1,2,7,118.25938333333333
67095335,36,0,1,0,42.19316666666667
67095357,50,3,1,3,13.346166666666667
67095373,72,1,4,3,6.558216666666667
67095395,26,0,1,0,46.03276666666667
67095415,22,0,1,1,2.4062166666666664
67095418,26,0,2,0,62.23871666666667
67095433,41,0,2,0,15.980233333333333
67095483,43,1,1,1,14.054283333333334
67095511,57,0,1,7,1458.5176666666666
67095597,115,0,1,0,10.20555
67095654,29,0,1,1,75.15145
67095690,45,1,1,2,7.650433333333333
67095692,33,0,1,0,1008.16305
67095723,129,1,4,12,44.15533333333333
67095735,48,0,1,2,252.92938333333333
67095773,35,1,2,1,19.906283333333334
67095834,29,0,1,0,25.5035
67095884,23,0,1,1,11.0711
67095920,62,1,2,5,7.1005
67095930,62,0,2,5,37.114216666666664
67096050,128,0,1,0,22.993666666666666
67096090,54,-1,1,3,403.97855
67096299,26,1,2,1,19.006166666666665
67096391,101,0,1,0,23.88655
67096406,37,0,1,0,743.1756666666666
67096434,42,0,1,0,53.93456666666667
67096437,50,0,1,1,134.7394
67096441,182,0,1,0,311.1018833333333
67096442,43,-1,2,6,8167.1393333333335
67096496,34,-1,1,0,2.1165
67096500,39,-1,1,4,13.795383333333334
67096675,307,2,1,0,2633.5876166666667
67096692,31,0,1,2,4.325216666666667
67096769,40,1,2,2,18.493666666666666
67096779,233,0,1,0,12.481433333333333
67096801,33,0,1,0,1729.0931
67096899,44,0,3,3,7.182
67096973,112,1,2,0,14.7461
67096982,23,1,1,0,814.61505
67096991,169,1,2,5,19.023716666666665
67097023,85,0,1,0,12.135566666666668
67097034,20,0,1,0,7.772716666666667
67097067,320,2,1,0,244.27266666666668
67097068,37,1,1,5,28.972616666666667
67097109,33,0,1,5,1345.8031166666667
67097130,44,2,1,2,14.4695
67097214,40,0,1,1,857.40045
67097324,42,-1,2,0,55.654333333333334
67097341,54,1,1,4,6.321166666666667
67097343,32,2,1,4,162.42911666666666
67097382,888,1,1,0,124.1885
67097401,184,1,1,6,20.776616666666666
67097411,30,1,2,2,4.185883333333333
67097465,48,0,1,11,22.863566666666667
67097585,31,-1,1,1,8.76145
67097600,62,1,3,4,3.5414333333333334
67097636,33,0,1,0,19.932283333333334
67097654,25,-1,1,3,1.7851166666666667
67097698,39,-1,2,10,8.538066666666667
67097737,1104,2,1,0,21238.449666666667
67097746,32,0,1,4,18.117116666666668
67097868,273,0,1,3,29.840666666666667
67097882,28,0,1,2,11.749166666666667
67098017,63,-1,1,0,24.3889
67098087,56,-2,3,5,37.90943333333333
67098132,418,0,2,0,34.64521666666667
67098188,23,1,1,0,181.328
67098220,43,0,1,1,5.362066666666666
67098244,50,-2,1,7,43.61966666666667
67098305,83,0,1,2,461.614
67098347,41,-1,2,11,45.98445
67098366,51,-1,3,2,13.3475
67098420,34,0,2,0,12.437166666666666
67098423,86,0,2,1,9.318783333333334
67098454,61,0,1,0,52.23833333333334
67098457,41,0,2,1,7.9025
67098464,329,0,1,0,115.58011666666667
67098480,46,1,1,3,7.80005
67098522,64,1,1,0,130.01733333333334
67098580,48,-1,1,4,660.9998833333333
67098591,49,0,1,0,15.0415
67098618,21,0,1,0,3.8316166666666667
67098677,38,0,1,2,37.3615
67098685,48,0,1,2,115.96655
67098747,415,0,1,1,949.8605666666666
67098754,50,0,2,6,2.3444333333333334
67098794,37,0,1,0,10.538433333333334
67098812,45,0,2,4,10.656266666666667
67098829,26,2,1,0,21.907433333333334
67098879,42,0,1,2,13.552116666666667
67098946,122,4,2,5,342.27928333333335
67098978,26,0,1,1,16.674666666666667
67098997,35,0,3,0,7.805716666666667
67099015,38,0,1,0,45.893433333333334
67099025,35,0,1,1,8.742
67099052,57,1,1,0,41299.29355
67099097,288,-1,1,0,14.717933333333333
67099162,36,1,1,0,1.66155
67099179,22,0,1,1,3.1247166666666666
67099273,635,-2,4,6,12.646166666666666
67099339,9,0,1,0,9.671216666666666
67099359,239,1,1,0,95.16011666666667
67099370,47,-1,2,1,9.519
67099388,95,1,1,4,9981.191783333334
67099424,471,0,1,0,4649.674783333333
67099436,383,2,1,0,192.30761666666666
67099500,83,0,1,6,842.3052333333334
67099525,16,0,1,0,21.506833333333333
67099526,106,0,1,7,256.85116666666664
67099558,40,0,1,6,40.19911666666667
67099574,41,0,1,0,401.94011666666665
67099594,46,0,1,0,319.03583333333336
67099664,498,1,2,1,7.3094
67099732,43,1,1,4,12.1835
67099735,33,0,1,2,5.682383333333333
67099744,224,0,2,1,4.191
67099821,16,-1,1,3,32.54488333333333
67099824,44,0,1,0,4.677666666666667
67099878,56,-1,3,5,6.2491
67099988,783,10,3,2,13850.133333333333
67100005,152,0,2,2,955.5158333333334
67100034,67,0,1,0,4.688733333333333
67100144,41,-1,1,0,14.98455
67100196,124,0,1,0,614.6065
67100257,72,0,1,0,347.63455
67100282,26,0,1,1,1331.3055
67100292,41,1,1,0,77.97773333333333
67100307,53,0,2,2,3.93895
67100319,41,0,1,2,162.95371666666668
67100340,36,-2,3,2,11.4871
67100465,31,0,1,0,126.6645
67100490,28,0,1,0,640.4324333333333
67100516,57,0,1,0,508.09505
67100546,19,0,1,0,46.382933333333334
67100557,103,0,1,3,822.6222166666666
67100612,47,0,2,0,32.42228333333333
67100661,49,0,1,3,1030.4862833333334
67100730,19,0,1,0,97.75233333333334
67100731,64,0,1,7,3211.6946666666668
67100742,25,0,1,0,3.2668833333333334
67100789,31,1,1,1,7.1045
67100814,154,0,1,0,2457.5225
67100821,21,-1,1,1,187.21643333333333
67100876,15,0,1,0,7.75345
67100885,62,0,1,10,1264.2069
67100897,63,0,2,0,16.31495
67100935,60,-1,1,20,82.57783333333333
67100956,87,1,1,6,123.13226666666667
67100965,43,0,1,2,9.722833333333334
67101124,27,1,1,2,4.691166666666667
67101127,22,0,2,1,10.02605
67101139,34,0,1,0,15.376166666666666
67101203,52,0,1,0,21.40673333333333
67101212,76,1,1,0,524.8826
67101215,25,0,1,4,28240.6644
67101337,34,0,1,4,740.5263333333334
67101366,33,0,2,4,97559.73316666667
67101389,30,0,1,0,79.52321666666667
67101455,55,1,1,0,6.3379
67101486,169,-1,1,4,18478.715783333333
67101496,174,1,1,0,324.84411666666665
67101502,3093,4,2,6,7.615833333333334
67101530,34,0,2,0,1.70255
67101552,351,0,1,4,946.1807166666666
67101597,84,1,1,0,29.5529
67101603,34,1,1,0,21.885233333333332
67101649,64,1,2,10,162.542
67101654,33,1,2,0,25.552383333333335
67101727,74,3,2,0,12.529833333333332
67101746,32,-1,1,0,14.12495
67101757,39,0,1,3,38.49816666666667
67101842,27,0,1,0,125.6954
67101844,76,0,2,1,251.10883333333334
67101861,61,0,2,1,46.6109
67101918,37,0,1,1,7.098
67101986,27,0,1,0,10.56045
67102028,1693,-1,1,0,12.793116666666666
67102106,28,0,1,0,68.44783333333334
67102145,31,0,1,0,9.274283333333333
67102167,53,0,4,1,107.69305
67102188,28,0,1,0,38.97038333333333
67102319,33,0,1,0,2.5446666666666666
67102325,44,0,1,2,24.58445
67102382,30,1,1,0,46.349716666666666
67102414,30,0,1,1,9.306333333333333
67102449,124,0,1,0,180.58305
67102473,86,0,1,0,6.270333333333333
67102480,19,1,1,2,22.951833333333333
67102538,17,-2,1,1,2.379166666666667
67102590,46,1,1,0,96.08755
67102622,42,2,1,1,482.5584333333333
67102633,36,1,1,0,15.63695
67102657,55,0,1,0,11.554116666666667
67102736,82,1,2,4,52.8905
67102738,84,1,1,0,79798.96206666666
67102764,61,-3,1,7,15.101166666666666
67102800,31,0,1,0,61.153
67102851,38,0,1,2,20.30005
67102867,43,0,3,1,2.7906666666666666
67102912,71,2,1,0,13.9685
67102987,106,0,1,0,4.653116666666667
67102991,330,0,1,1,42.29216666666667
67102995,90,0,1,0,296.9357166666667
67102999,81,1,2,11,292.3616
67103008,32,0,1,0,14.406
67103057,79,0,1,0,15.297733333333333
67103097,56,-1,1,0,201.27845
67103169,51,0,1,0,52.16983333333334
67103268,29,0,2,1,7.70505
67103282,30,0,1,0,1762.0516666666667
67103288,29,0,1,3,340.2771666666667
67103295,61,-2,1,3,9.82095
67103299,1095,1,2,0,6.52745
67103302,39,0,3,0,3.335166666666667
67103379,42,0,1,3,47.506166666666665
67103424,38,0,2,4,12.151833333333334
67103541,42,0,1,1,7.28045
67103562,97,-5,1,0,23.018116666666668
67103578,24,0,1,0,4.82005
67103606,93,-1,1,7,33300.81683333333
67103645,49,0,1,1,15.730166666666667
67103649,61,0,1,0,4.609566666666667
67103651,54,0,3,2,30.56373333333333
67103712,30,-2,1,1,10.566833333333333
67103749,81,2,2,2,6.886666666666667
67103775,6,1,1,0,21.118233333333333
67103791,189,2,1,0,96251.36445
67103805,48,0,2,4,19.54695
67103819,36,-1,2,4,3.7164333333333333
67103823,105,2,1,0,325.44416666666666
67103824,50,1,1,1,20683.781666666666
67103841,30,0,1,0,1.85645
67103921,97,1,1,23,120.13138333333333
67103925,49,-1,2,0,2.382
67103993,41,0,1,2,10896.019116666666
67104029,61,0,1,2,6.7602166666666665
67104040,75,0,3,7,6.5231
67104047,43,1,1,0,1124.5194333333334
67104192,73,0,2,0,22.477733333333333
67104291,23,-3,1,1,8.411833333333334
67104298,99,1,1,1,424.14416666666665
67104312,58,0,1,9,22.123266666666666
67104314,47,1,1,2,101.77823333333333
67104316,41,1,1,3,1546.3826
67104347,61,1,1,0,1423.5406666666668
67104355,46,1,1,2,21.374216666666666
67104404,59,2,1,0,61.0125
67104407,52,2,1,7,312.27416666666664
67104428,81,1,3,0,42.80578333333333
67104438,325,3,2,0,20.2804
67104441,80,0,1,0,1380.7869333333333
67104456,64,1,1,0,389.3029
67104470,41,0,1,3,8.987216666666667
67104474,65,4,3,1,6.1236
67104565,43,1,2,2,12.137216666666667
67104665,82,1,1,3,27.744783333333334
67104727,32,0,1,0,156.66021666666666
67104732,71,3,7,0,4.939383333333334
67104781,272,-1,1,1,16.94805
67104783,40,1,1,0,30355.110333333334
67105017,32,0,2,0,8.181666666666667
67105046,130,0,1,0,970.2996166666667
67105051,18,0,1,0,10.999066666666666
67105095,33,0,1,2,11.685933333333333
67105187,263,2,1,0,315.66883333333334
67105205,33,0,1,0,189.7875
67105303,134,2,2,3,14.42555
67105353,43,1,2,4,14.23455
67105474,40,0,1,0,365.55828333333335
67105485,13,0,1,3,13.406283333333333
67105517,39,2,2,4,4.217883333333333
67105592,35,2,1,4,14.119666666666667
67105601,42,0,1,9,38.10921666666667
67105629,53,0,2,3,36.88438333333333
67105631,58,2,1,2,6098.6815
67105695,74,0,1,6,14.881116666666667
67105742,158,0,1,2,15.845833333333333
67105779,17,1,1,3,10.90305
67105784,349,4,2,0,7684.616383333333
67105795,151,0,1,0,22.256716666666666
67105846,44,1,1,2,58.903666666666666
67105871,28,0,1,2,26.375783333333334
67105891,51,0,1,7,706.9868833333334
67106048,27,0,1,0,22.21305
67106130,53,0,2,2,13.2496
67106166,44,2,1,7,232.11605
67106268,37,2,1,1,5.836716666666667
67106357,51,-1,2,1,31.180116666666667
67106360,77,0,1,1,65.68166666666667
67106365,19,0,1,0,68.54495
67106371,51,0,3,1,24.71066666666667
67106374,44,0,1,2,5943.161733333333
67106375,38,0,1,0,23.703383333333335
67106402,53,0,2,0,120.63911666666667
67106436,300,-1,1,0,573.9971666666667
67106437,176,1,1,4,1024.2475666666667
67106442,18,0,1,3,13.49955
67106554,51,0,2,0,568.0877833333333
67106619,32,1,1,4,15.001
67106622,77,0,1,0,10599.393933333333
67106676,45,0,4,5,17.315066666666667
67106700,112,0,1,0,645.3998333333333
67106782,63,1,2,1,36.598283333333335
67106793,28,0,1,2,8205.7564
67106873,147,0,1,0,89823.2409
67106891,14,0,1,0,139.86061666666666
67106982,76,-1,1,0,204.97055
67106983,32,1,1,2,109.15405
67107023,150,0,1,0,494.32893333333334
67107032,55,-1,1,0,228.184
67107077,151,0,2,0,164.41195
67107093,62,3,1,0,21.50455
67107107,28,0,1,0,6.377166666666667
67107179,29,0,1,4,443.3654
67107196,80,0,1,9,494.99766666666665
67107227,95,0,1,0,6217.86
67107390,58,0,5,8,9.70345
67107407,98,0,2,2,156.87833333333333
67107411,58,1,3,0,4.520166666666666
67107428,57,0,1,1,313.51461666666665
67107437,171,0,2,0,124.43083333333334
67107438,503,2,1,3,19804.111833333332
67107506,46,0,2,0,9.477283333333334
67107523,39,-1,3,2,3.003433333333333
67107559,54,0,1,0,6014.254
67107653,57,0,1,0,1404.3831666666667
67107674,33,0,1,0,21.379883333333332
67107755,57,-1,1,0,6199.327933333333
67107796,33,-2,1,4,4.762883333333333
67107828,98,0,1,1,87.30088333333333
67107844,32,1,1,0,153.6076
67107855,41,0,1,1,7054.2463333333335
67107895,132,-2,1,3,72.26833333333333
67107896,59,1,2,0,27.74005
67107959,39,0,3,0,11.985
67107982,50,0,1,0,14.993116666666667
67107988,1164,1,2,4,104.33916666666667
67107996,53,1,3,5,13.0769
67108008,48,0,2,3,14.266116666666667
67108062,64,-3,7,1,2.2164333333333333
67108167,62,0,1,0,10.844266666666666
67108187,19,0,1,5,6.078433333333333
67108220,42,1,1,2,8599.62555
67108236,167,1,1,2,211.519
67108237,30,0,1,1,2.9578333333333333
67108246,36,-2,1,3,18.022116666666665
67108289,55,1,3,2,6.134666666666667
67108337,70,0,1,3,164.779
67108359,22,0,1,0,80.9884
67108416,43,0,3,0,6.425216666666667
67108418,44,0,2,0,42.40488333333333
67108525,23,1,1,1,11.195666666666666
67108568,62,0,1,1,3.1442833333333335
67108617,42,0,1,0,77.26061666666666
67108668,23,0,1,3,5.7205
67108732,50,1,1,2,28.248283333333333
67108746,66,0,3,6,150.646
67108751,154,0,1,0,1639.0322666666666
67108753,38,0,1,8,5.142233333333333
67108792,74,3,2,4,11.91045
67108821,19,1,1,0,1024.1243833333333
67108828,31,0,1,0,149.35066666666665
67108830,20,0,1,1,23272.0505
67108885,54,0,1,4,964.1791166666667
67108982,50,-3,1,9,19.882
67109096,22,0,2,2,4.031166666666667
67109121,191,2,1,0,13386.0355
67109162,28,1,1,2,16.68895
67109188,40,1,2,2,8.158116666666666
67109209,52,2,1,4,20367.540166666666
67109227,83,0,1,0,223.78626666666668
67109316,74,0,3,6,13.0589
67109345,36,0,1,0,14.3696
67109395,21,0,1,0,22.892833333333332
67109459,135,0,1,0,113.56216666666667
67109490,28,3,1,0,201.51738333333333
67109535,22,0,1,0,10.622616666666667
67109537,36,0,1,0,26.04371666666667
67109657,95,3,4,0,6.047783333333333
67109672,29,0,1,0,8.937333333333333
67109722,64,-2,1,4,96.49605
67109741,23,0,1,0,4796.893266666667
67109781,62,0,1,0,51.446216666666665
67109857,46,2,2,0,8.60595
67109867,114,0,2,2,9.86545
67109869,29,1,1,2,397.50705
67109883,45,-2,1,6,88.63578333333334
67109899,31,0,1,3,17.120833333333334
67109931,74,1,1,0,31.06755
67110071,43,-1,1,6,114.1555
67110101,19,-2,1,0,1271.0926
67110107,28,-1,1,2,185.16726666666668
67110195,20,0,1,0,1345.4067333333332
67110290,14,0,1,0,135.15305
67110299,36,1,2,9,12.339666666666666
67110345,97,0,1,2,186.97238333333334
67110357,50,1,1,0,12.119166666666667
67110388,395,0,3,0,10767.6709
67110411,29,0,1,4,4.06395
67110443,40,0,2,12,89.68426666666667
67110484,80,0,1,0,15.982283333333333
67110486,22,0,1,0,11131.403666666667
67110526,31,0,1,2,2.58405
67110534,47,0,1,0,38.348333333333336
67110547,84,1,1,6,427.8276666666667
67110577,34,0,1,5,218.5771
67110594,29,0,2,0,6.236716666666666
67110610,146,0,1,3,4236.778716666667
67110630,26,-1,1,2,17.00711666666667
67110632,164,2,1,2,68.73778333333334
67110745,77,2,1,1,13.83495
67110838,37,0,2,4,6.10095
67110839,28,0,1,1,17.486216666666667
67110850,30,1,1,5,11.6995
67110856,41,0,2,0,20.7025
67110880,40,-2,1,2,68.95971666666667
67110932,39,-1,1,0,130.89506666666668
67110954,258,1,1,0,157.68328333333332
67110990,30,0,1,0,975.2107833333333
67111023,28,0,2,2,5.65795
67111026,28,0,1,2,69.59571666666666
67111048,37,1,1,0,36.2285
67111063,18,0,1,1,4.017166666666666
67111102,56,1,2,1,8.258333333333333
67111191,21,0,1,1,8.502666666666666
67111194,70,1,3,2,13.6209
67111227,23,0,1,1,190.6525
67111242,45,1,1,0,812.0869333333334
67111265,139,1,2,1,0.0
67111317,75,4,2,1,14.7805
67111347,245,2,2,2,39.713116666666664
67111368,25,1,1,0,1.8517666666666666
67111473,51,1,2,0,12.427933333333334
67111561,30,1,1,0,1437.10455
67111603,71,1,1,0,119.32928333333334
67111617,58,2,2,1,9.800116666666666
67111638,66,1,1,0,6.182783333333333
67111646,45,1,1,2,11741.666233333333
67111695,63,0,1,1,1439.6866166666666
67111742,50,1,1,0,32.56516666666667
67111788,25,1,2,0,18.438433333333332
67111856,61,0,2,0,10.748166666666666
67111923,55,0,1,5,267.22878333333335
67111946,40,-1,2,3,2.7825
67111951,34,-1,2,0,15.67895
67111986,403,0,2,6,81.72876666666667
67112071,53,1,1,2,792.5522166666667
67112180,39,0,2,1,11.627716666666666
67112243,47,0,1,2,4477.620333333333
67112250,24,1,1,0,226.35095
67112251,25,1,1,1,58.247566666666664
67112311,26,-1,2,2,3.6234
67112312,16,0,2,0,13.8615
67112323,24,0,1,2,12.2956
67112333,48,1,1,4,16.90438333333333
67112381,23,-1,1,3,5.444266666666667
67112387,29,1,2,1,4.852666666666667
67112399,47,1,1,6,116.9895
67112404,45,0,1,0,783.2586166666666
67112514,35,-1,1,2,35.337066666666665
67112529,57,2,1,2,11.111833333333333
67112547,216,0,1,0,146.69333333333333
67112620,34,0,1,4,18.397
67112642,22,0,1,1,21.4735
67112660,62,0,1,0,1086.648
67112669,24,0,3,7,3.5715
67112685,163,1,1,0,504.4125666666667
67112688,69,-1,1,8,2774.9624
67112753,38,-1,2,0,4.412333333333334
67112788,23,0,1,0,56.38471666666667
67112811,45,-4,1,6,320.1027833333333
67112817,609,0,1,2,204.36416666666668
67112899,87,0,2,0,7.915933333333333
67112922,28,-1,1,1,39.3605
67112934,176,-1,1,0,453.97795
67112955,139,0,1,0,16.486883333333335
67113007,41,1,3,2,40.70816666666666
67113035,226,0,1,0,4.994066666666667
67113052,27,0,2,0,28.0314
67113103,119,0,1,1,8.338166666666666
67113106,33,1,1,2,78.94916666666667
67113148,41,1,1,0,21.452166666666667
67113160,20,0,1,0,6.123116666666666
67113164,66,0,1,2,17.133666666666667
67113174,31,1,1,3,7.4884
67113181,206,0,1,0,148.98716666666667
67113195,23,0,1,0,6.018383333333333
67113208,30,1,1,6,9.56995
67113230,54,-2,1,4,243.96571666666668
67113246,62,2,2,2,4.853233333333334
67113372,37,0,2,0,5.549666666666667
67113388,56,-1,4,1,15.158433333333333
67113457,33,0,1,3,83.6955
67113466,38,2,1,4,1.97795
67113489,50,1,3,0,5.3805
67113505,43,0,2,0,6.615433333333334
67113561,32,0,2,4,7.003716666666667
67113610,108,1,1,2,3670.53695
67113630,30,0,2,2,6.929266666666667
67113668,32,0,3,0,7.158616666666667
67113669,158,3,1,2,202.47671666666668
67113674,36,0,1,2,17.1396
67113764,27,0,1,0,4375.563166666667
67113767,44,2,1,1,46.644
67113785,33,1,1,2,4.130883333333333
67113848,37,0,2,11,7.734283333333333
67113946,33,0,3,1,8.8526
67114004,213,1,3,1,2474.2954
67114034,31,0,1,0,32.30721666666667
67114037,85,0,1,1,3.7863333333333333
67114068,168,0,1,0,1177.92145
67114094,412,6,1,12,37.5956
67114098,24,0,1,0,3186.6952833333335
67114101,42,2,1,0,86.8581
67114127,32,1,1,0,24.8375
67114179,15,0,1,0,9.392333333333333
67114188,34,0,1,0,20.876716666666667
67114201,20,0,1,0,9.1554
67114302,42,0,1,0,49.641933333333334
67114312,145,1,2,2,4.563933333333333
67114344,53,0,1,2,762.8383833333334
67114358,164,0,2,0,27.694116666666666
67114368,17,0,1,0,27.2069
67114375,59,-1,2,5,13.80095
67114412,33,0,1,1,9.215616666666667
67114414,35,1,3,0,14.358166666666667
67114419,46,-2,3,2,3.3849
67114424,42,0,2,4,8.58855
67114426,69,0,1,0,37384.5275
67114428,38,1,1,0,4305.79155
67114441,69,0,1,0,13.10605
67114463,26,0,1,1,1.9946666666666666
67114604,59,1,1,1,1411.9067666666667
67114645,48,1,1,1,668.8616666666667
67114659,6277,9,2,0,7.0616
67114692,64,0,1,0,13.226216666666666
67114696,214,0,1,2,1363.7371666666666
67114727,83,2,3,1,5.346716666666667
67114739,75,0,1,0,239.37361666666666
67114805,669,1,2,2,250.04023333333333
67114819,29,0,1,3,44.06366666666667
67114898,4777,7,2,1,6559.11505
67114899,20,0,1,0,31.914833333333334
67114940,35,0,2,0,15.756666666666666
67115036,21,0,1,0,4.0276
67115136,29,0,1,0,4.025
67115154,46,0,3,3,8.193333333333333
67115155,121,-1,1,0,213.39273333333333
67115159,38,0,1,3,194.36845
67115161,39,0,1,0,11.2401
67115206,42,1,1,2,482.57433333333336
67115245,14,1,1,1,16.250166666666665
67115330,541,0,2,3,9544.247766666667
67115343,26,0,1,0,15.0705
67115364,42,1,1,4,653.2485
67115373,27,0,1,0,16.958116666666665
67115401,24,0,1,0,0.0
67115427,21,1,1,0,2294.16155
67115432,51,0,1,1,18.725716666666667
67115508,329,0,1,3,29.8329
67115518,45,0,1,6,981.4588833333333
67115533,21,-1,1,2,428.5672833333333
67115548,176,0,1,1,1914.0408833333333
67115596,36,1,2,2,5.099383333333333
67115644,76,2,2,2,13.573616666666666
67115856,226,0,1,0,81.40693333333333
67115866,89,0,1,2,9699.26505
67115880,20,-1,1,0,11.05655
67115927,38,0,1,3,5.764883333333334
67115952,30,0,1,5,18.863783333333334
67115955,16,0,1,0,1296.21245
67115989,24,1,2,6,374.3289
67116000,17,0,1,0,126.51616666666666
67116055,20,-1,1,1,431.2566
67116093,48,1,2,0,23.111066666666666
67116137,25,1,1,1,6.532783333333334
67116143,27,-1,1,8,11.456
67116170,129,0,1,0,640.3039333333334
67116177,44,0,1,1,459.52188333333334
67116182,23,0,1,1,3.1757833333333334
67116204,37,0,1,2,19514.76178333333
67116242,19,0,1,0,43.62145
67116295,31,1,1,0,19.212733333333333
67116296,59,1,1,2,115.32088333333333
67116377,293,0,4,0,30.028
67116395,35,1,1,1,2.1595666666666666
67116430,81,0,2,1,26.958383333333334
67116454,30,0,1,3,68.05233333333334
67116461,57,0,1,7,25.2525
67116479,20,1,1,5,43.70166666666667
67116499,34,2,1,0,14.589616666666666
67116512,49,0,1,1,9.05505
67116519,30,1,1,0,170.20733333333334
67116636,42,2,1,0,8609.104
67116650,37,-3,1,1,16.00795
67116653,57,1,1,4,15.665766666666666
67116719,273,0,1,6,9796.59155
67116735,80,0,1,1,36725.342666666664
67116749,77,0,1,3,137.12495
67116756,27,0,1,0,1040.8752833333333
67116763,33,0,2,0,391.7418333333333
67116772,113,0,1,0,4485.14805
67116793,499,0,1,5,1157.3335666666667
67116822,24,1,1,2,3.880716666666667
67116858,50,1,1,0,27.291833333333333
67116866,18,1,1,0,8.546433333333333
67116920,41,0,1,2,5053.98945
67116937,45,0,2,2,10.06
67116943,60,0,1,9,15817.358883333334
67116969,18,0,1,0,95.064
67116995,22,0,1,3,16.881
67117009,29,0,1,0,17.826166666666666
67117016,410,1,1,6,22.602833333333333
67117035,2533,0,1,4,12.057883333333333
67117036,163,1,2,4,382.0889
67117091,25,0,1,2,299.1598333333333
67117125,31,-1,1,1,290.5878333333333
67117127,26,1,1,0,2.7491166666666667
67117223,65,0,1,0,63.06733333333333
67117254,23,0,1,1,13.343283333333334
67117292,20,0,2,0,8.347616666666667
67117346,25,0,2,0,7.366733333333333
67117363,52,1,1,0,60.12133333333333
67117465,24,0,3,0,1.6377833333333334
67117522,63,0,1,1,149.825
67117558,77,0,1,13,2245.8002666666666
67117569,33,0,1,2,94.94855
67117570,34,0,2,1,5.3201
67117581,54,0,1,3,49848.20356666666
67117609,20,0,1,0,46.424883333333334
67117635,490,0,3,0,12.6905
67117636,94,1,1,1,386.3625
67117681,36,1,1,0,12.53355
67117716,23,0,1,0,251.22273333333334
67117750,53,-1,1,0,93.1815
67117794,64,0,2,2,325.9363333333333
67117867,49,2,1,6,23.437283333333333
67117887,83,0,3,2,157.84488333333334
67117939,72,0,1,3,114.17666666666666
67117977,33,0,1,1,11.403616666666666
67118029,35,1,1,2,51.444433333333336
67118049,24,1,2,2,9.782116666666667
67118055,65,0,3,0,30.264166666666668
67118068,21,0,1,8,81.66555
67118076,30,0,2,0,4393.20845
67118079,46,1,1,1,342.43711666666667
67118136,48,0,1,6,165.53033333333335
67118147,38,1,2,2,5.6
67118209,189,1,1,2,45.846783333333335
67118229,44,0,2,3,8.996166666666667
67118233,57,0,1,5,50.716166666666666
67118317,23,0,1,0,12.374216666666667
67118412,33,0,1,0,15.58355
67118434,61,0,1,0,4.930166666666667
67118496,533,0,1,0,323.69326666666666
67118550,30,0,1,7,1617.9246166666667
67118580,20,2,1,0,2.01655
67118595,46,-1,1,3,36.83871666666667
67118598,18,2,1,1,11.504333333333333
67118620,439,0,1,0,1083.8592166666667
67118623,63,2,1,2,53403.78388333333
67118628,17,0,1,0,15.072883333333333
67118642,78,1,1,2,13990.287333333334
67118650,79,1,2,2,66.04173333333334
67118668,49,0,3,2,7.962116666666667
67118684,40,0,1,0,200.65388333333334
67118700,41,0,1,7,81.52755
67118739,55,0,3,0,21.487833333333334
67118751,40,0,2,0,70.3495
67118767,41,0,2,0,11.532216666666667
67118771,50,0,1,1,165.17416666666668
67118786,21,0,1,3,7.276833333333333
67118827,45,-1,1,3,156.69256666666666
67118884,37,2,3,0,5.462566666666667
67118906,175,0,1,0,3846.5588333333335
67118908,29,0,1,0,146.91278333333332
67118933,562,1,1,0,116.306
67118942,121,0,1,0,982.26005
67118965,56,0,1,0,6.2605
67119005,10,0,1,0,992.1511666666667
67119028,43,0,1,1,7.898883333333333
67119040,46,0,2,1,7.09455
67119095,105,2,2,0,4813.027783333333
67119105,60,1,2,3,8.56355
67119113,48,0,1,0,12.039566666666667
67119155,22,0,1,2,19.1085
67119328,81,0,7,2,10.990433333333334
67119347,54,0,2,1,15.690716666666667
67119390,30,1,1,0,6.514666666666667
67119458,73,0,1,1,6.720166666666667
67119495,78,1,1,1,11.60395
67119530,37,-1,1,6,14.228283333333334
67119566,44,1,1,1,17.80295
